efta_number,dataset,extension,category,file_size_bytes,file_size_mb,doj_pdf_link,has_audio,has_transcript,transcript_word_count,duration_seconds,video_resolution,brief_description
EFTA00033131,8,mp4,video,19285368,18.39,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033131.pdf,,yes,0,3598.5,,MCC surveillance video (silent); 60.0min
EFTA00033132,8,mp4,video,21231065,20.25,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033132.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033133,8,mp4,video,23573945,22.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033133.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033134,8,mp4,video,21909350,20.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033134.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033135,8,mp4,video,24976013,23.82,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033135.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033136,8,mp4,video,25041088,23.88,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033136.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033137,8,mp4,video,24980421,23.82,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033137.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033138,8,mp4,video,24618140,23.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033138.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033139,8,mp4,video,24618414,23.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033139.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033140,8,mp4,video,24207151,23.09,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033140.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033141,8,mp4,video,24989447,23.83,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033141.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033142,8,mp4,video,24848513,23.7,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033142.pdf,,yes,0,3591.3,,MCC surveillance video (silent); 59.9min
EFTA00033143,8,mp4,video,25131088,23.97,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033143.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033144,8,mp4,video,24022270,22.91,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033144.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033145,8,mp4,video,22030760,21.01,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033145.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033146,8,mp4,video,22383742,21.35,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033146.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033147,8,mp4,video,22955759,21.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033147.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033148,8,mp4,video,23632551,22.54,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033148.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033149,8,mp4,video,23962623,22.85,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033149.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033150,8,mp4,video,24740490,23.59,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033150.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033151,8,mp4,video,23623391,22.53,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033151.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033152,8,mp4,video,24769444,23.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033152.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033153,8,mp4,video,23940755,22.83,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033153.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033154,8,mp4,video,24351808,23.22,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033154.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033155,8,mp4,video,24617123,23.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033155.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033156,8,mp4,video,25522660,24.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033156.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033157,8,mp4,video,23723733,22.62,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033157.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033158,8,mp4,video,18157130,17.32,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033158.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033159,8,mp4,video,21731967,20.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033159.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033160,8,mp4,video,21421676,20.43,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033160.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033161,8,mp4,video,24540778,23.4,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033161.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033162,8,mp4,video,24338810,23.21,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033162.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033163,8,mp4,video,24457051,23.32,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033163.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033164,8,mp4,video,15979347,15.24,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033164.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033165,8,mp4,video,18883586,18.01,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033165.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033166,8,mp4,video,23194452,22.12,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033166.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033167,8,mp4,video,22110073,21.09,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033167.pdf,,yes,0,3608.5,,MCC surveillance video (silent); 1.0h
EFTA00033168,8,mp4,video,23970917,22.86,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033168.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033169,8,mp4,video,24100028,22.98,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033169.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033170,8,mp4,video,24502117,23.37,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033170.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033171,8,mp4,video,24942731,23.79,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033171.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033172,8,mp4,video,24376945,23.25,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033172.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033173,8,mp4,video,22653240,21.6,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033173.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033174,8,mp4,video,23235146,22.16,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033174.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033175,8,mp4,video,23858718,22.75,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033175.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033176,8,mp4,video,24653938,23.51,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033176.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033177,8,mp4,video,24861074,23.71,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033177.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033178,8,mp4,video,25047579,23.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033178.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033179,8,mp4,video,23424557,22.34,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033179.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033180,8,mp4,video,24003144,22.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033180.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033181,8,mp4,video,24518760,23.38,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033181.pdf,,yes,0,3603.8,,MCC surveillance video (silent); 1.0h
EFTA00033182,8,mp4,video,23696199,22.6,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033182.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033183,8,mp4,video,24172787,23.05,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033183.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033184,8,mp4,video,23668751,22.57,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033184.pdf,,yes,0,3616.0,,MCC surveillance video (silent); 1.0h
EFTA00033185,8,mp4,video,23418900,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033185.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033186,8,mp4,video,23676749,22.58,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033186.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033187,8,mp4,video,24091774,22.98,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033187.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033188,8,mp4,video,24023309,22.91,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033188.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033189,8,mp4,video,24257365,23.13,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033189.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033190,8,mp4,video,24773281,23.63,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033190.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033191,8,mp4,video,24952006,23.8,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033191.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033192,8,mp4,video,24301748,23.18,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033192.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033193,8,mp4,video,21392874,20.4,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033193.pdf,,yes,0,3589.5,,MCC surveillance video (silent); 59.8min
EFTA00033194,8,mp4,video,21169992,20.19,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033194.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033195,8,mp4,video,21948959,20.93,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033195.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033196,8,mp4,video,22605465,21.56,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033196.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033197,8,mp4,video,22151615,21.13,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033197.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033198,8,mp4,video,25326816,24.15,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033198.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033199,8,mp4,video,21440578,20.45,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033199.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033200,8,mp4,video,22032635,21.01,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033200.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033201,8,mp4,video,24571415,23.43,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033201.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033202,8,mp4,video,24103798,22.99,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033202.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033203,8,mp4,video,24059569,22.94,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033203.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033204,8,mp4,video,23703472,22.61,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033204.pdf,,yes,0,3599.0,,MCC surveillance video (silent); 60.0min
EFTA00033205,8,mp4,video,25410599,24.23,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033205.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033206,8,mp4,video,24420698,23.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033206.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033207,8,mp4,video,22772090,21.72,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033207.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033208,8,mp4,video,24607062,23.47,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033208.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033209,8,mp4,video,24734738,23.59,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033209.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033210,8,mp4,video,24176999,23.06,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033210.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033211,8,mp4,video,24636193,23.49,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033211.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033212,8,mp4,video,24309675,23.18,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033212.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033213,8,mp4,video,23159716,22.09,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033213.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033214,8,mp4,video,24486077,23.35,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033214.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033215,8,mp4,video,24922000,23.77,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033215.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033216,8,mp4,video,24710481,23.57,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033216.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033217,8,mp4,video,24682060,23.54,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033217.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033218,8,mp4,video,23475495,22.39,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033218.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033219,8,mp4,video,22585212,21.54,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033219.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033220,8,mp4,video,22561640,21.52,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033220.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033221,8,mp4,video,22125720,21.1,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033221.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033222,8,mp4,video,22834177,21.78,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033222.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033223,8,mp4,video,11187709,10.67,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033223.pdf,,yes,0,1695.0,,MCC surveillance video (silent); 28.2min
EFTA00033224,8,mp4,video,21923715,20.91,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033224.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033225,8,mp4,video,16831679,16.05,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033225.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033226,8,mp4,video,23816363,22.71,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033226.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033227,8,mp4,video,23829361,22.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033227.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033228,8,mp4,video,23433699,22.35,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033228.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033229,8,mp4,video,23412402,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033229.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033230,8,mp4,video,24451599,23.32,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033230.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033231,8,mp4,video,25972562,24.77,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033231.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033232,8,mp4,video,25935701,24.73,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033232.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033233,8,mp4,video,25472462,24.29,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033233.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033234,8,mp4,video,23655368,22.56,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033234.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033235,8,mp4,video,23997461,22.89,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033235.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033236,8,mp4,video,23782198,22.68,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033236.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033237,8,mp4,video,24729594,23.58,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033237.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033238,8,mp4,video,23464420,22.38,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033238.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033239,8,mp4,video,23863620,22.76,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033239.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033240,8,mp4,video,23485682,22.4,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033240.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033241,8,mp4,video,23043601,21.98,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033241.pdf,,yes,0,3591.3,,MCC surveillance video (silent); 59.9min
EFTA00033242,8,mp4,video,24135924,23.02,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033242.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033243,8,mp4,video,23677622,22.58,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033243.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033244,8,mp4,video,26472108,25.25,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033244.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033245,8,mp4,video,26467490,25.24,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033245.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033246,8,mp4,video,23802589,22.7,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033246.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033247,8,mp4,video,23180599,22.11,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033247.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033248,8,mp4,video,23645299,22.55,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033248.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033249,8,mp4,video,24290390,23.17,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033249.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033250,8,mp4,video,23828409,22.72,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033250.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
EFTA00033251,8,mp4,video,23414707,22.33,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033251.pdf,,yes,0,3562.0,,MCC surveillance video (silent); 59.4min
EFTA00033252,8,mp4,video,23575278,22.48,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033252.pdf,,yes,0,3624.5,,MCC surveillance video (silent); 1.0h
